Time    Source  Destination PacketType  FlitID  PacketID    FlitPosition    IsHead  IsTail  
30622   1       54          ANY         9278    312         24/35           0       0       
30624   1       54          ANY         9279    312         25/35           0       0       
30625   1       54          ANY         9280    312         26/35           0       0       
30627   1       54          ANY         9281    312         27/35           0       0       
30628   1       54          ANY         9282    312         28/35           0       0       
30630   1       54          ANY         9283    312         29/35           0       0       
30631   1       54          ANY         9284    312         30/35           0       0       
30633   1       54          ANY         9285    312         31/35           0       0       
30634   1       54          ANY         9286    312         32/35           0       0       
30636   1       54          ANY         9287    312         33/35           0       0       
30638   1       54          ANY         9288    312         34/35           0       0       
30639   1       54          ANY         9289    312         35/35           0       1       
30641   36      55          ANY         9290    313         0/31            1       0       
30642   36      55          ANY         9291    313         1/31            0       0       
30644   36      55          ANY         9292    313         2/31            0       0       
30645   36      55          ANY         9293    313         3/31            0       0       
30647   36      55          ANY         9294    313         4/31            0       0       
30649   36      55          ANY         9295    313         5/31            0       0       
30650   36      55          ANY         9296    313         6/31            0       0       
30652   36      55          ANY         9297    313         7/31            0       0       
30653   36      55          ANY         9298    313         8/31            0       0       
30655   36      55          ANY         9299    313         9/31            0       0       
30656   36      55          ANY         9300    313         10/31           0       0       
30658   36      55          ANY         9301    313         11/31           0       0       
30660   36      55          ANY         9302    313         12/31           0       0       
30661   36      55          ANY         9303    313         13/31           0       0       
30663   36      55          ANY         9304    313         14/31           0       0       
30664   36      55          ANY         9305    313         15/31           0       0       
30666   36      55          ANY         9306    313         16/31           0       0       
30667   36      55          ANY         9307    313         17/31           0       0       
30669   36      55          ANY         9308    313         18/31           0       0       
30670   36      55          ANY         9309    313         19/31           0       0       
30672   36      55          ANY         9310    313         20/31           0       0       
30674   36      55          ANY         9311    313         21/31           0       0       
30675   36      55          ANY         9312    313         22/31           0       0       
30677   36      55          ANY         9313    313         23/31           0       0       
30678   36      55          ANY         9314    313         24/31           0       0       
30680   36      55          ANY         9315    313         25/31           0       0       
30681   36      55          ANY         9316    313         26/31           0       0       
30683   36      55          ANY         9317    313         27/31           0       0       
30684   36      55          ANY         9318    313         28/31           0       0       
30686   36      55          ANY         9319    313         29/31           0       0       
30688   36      55          ANY         9320    313         30/31           0       0       
30689   36      55          ANY         9321    313         31/31           0       1       
30691   14      55          ANY         9322    314         0/31            1       0       
30692   14      55          ANY         9323    314         1/31            0       0       
30694   14      55          ANY         9324    314         2/31            0       0       
30695   14      55          ANY         9325    314         3/31            0       0       
30697   14      55          ANY         9326    314         4/31            0       0       
30699   14      55          ANY         9327    314         5/31            0       0       
30700   14      55          ANY         9328    314         6/31            0       0       
30702   14      55          ANY         9329    314         7/31            0       0       
30703   14      55          ANY         9330    314         8/31            0       0       
30705   14      55          ANY         9331    314         9/31            0       0       
30706   14      55          ANY         9332    314         10/31           0       0       
30708   14      55          ANY         9333    314         11/31           0       0       
30710   14      55          ANY         9334    314         12/31           0       0       
30711   14      55          ANY         9335    314         13/31           0       0       
30713   14      55          ANY         9336    314         14/31           0       0       
30714   14      55          ANY         9337    314         15/31           0       0       
30716   14      55          ANY         9338    314         16/31           0       0       
30717   14      55          ANY         9339    314         17/31           0       0       
30719   14      55          ANY         9340    314         18/31           0       0       
30720   14      55          ANY         9341    314         19/31           0       0       
30722   14      55          ANY         9342    314         20/31           0       0       
30724   14      55          ANY         9343    314         21/31           0       0       
30725   14      55          ANY         9344    314         22/31           0       0       
30727   14      55          ANY         9345    314         23/31           0       0       
30728   14      55          ANY         9346    314         24/31           0       0       
30730   14      55          ANY         9347    314         25/31           0       0       
30731   14      55          ANY         9348    314         26/31           0       0       
30733   14      55          ANY         9349    314         27/31           0       0       
30734   14      55          ANY         9350    314         28/31           0       0       
30736   14      55          ANY         9351    314         29/31           0       0       
30738   14      55          ANY         9352    314         30/31           0       0       
30739   14      55          ANY         9353    314         31/31           0       1       
30741   1       55          ANY         9354    315         0/35            1       0       
30742   1       55          ANY         9355    315         1/35            0       0       
30744   1       55          ANY         9356    315         2/35            0       0       
30745   1       55          ANY         9357    315         3/35            0       0       
30747   1       55          ANY         9358    315         4/35            0       0       
30749   1       55          ANY         9359    315         5/35            0       0       
30750   1       55          ANY         9360    315         6/35            0       0       
30752   1       55          ANY         9361    315         7/35            0       0       
30753   1       55          ANY         9362    315         8/35            0       0       
30755   1       55          ANY         9363    315         9/35            0       0       
30756   1       55          ANY         9364    315         10/35           0       0       
30758   1       55          ANY         9365    315         11/35           0       0       
30760   1       55          ANY         9366    315         12/35           0       0       
30761   1       55          ANY         9367    315         13/35           0       0       
30763   1       55          ANY         9368    315         14/35           0       0       
30764   1       55          ANY         9369    315         15/35           0       0       
30766   1       55          ANY         9370    315         16/35           0       0       
30767   1       55          ANY         9371    315         17/35           0       0       
30769   1       55          ANY         9372    315         18/35           0       0       
30770   1       55          ANY         9373    315         19/35           0       0       
30772   1       55          ANY         9374    315         20/35           0       0       
30774   1       55          ANY         9375    315         21/35           0       0       
30775   1       55          ANY         9376    315         22/35           0       0       
30777   1       55          ANY         9377    315         23/35           0       0       
30778   1       55          ANY         9378    315         24/35           0       0       
30780   1       55          ANY         9379    315         25/35           0       0       
30781   1       55          ANY         9380    315         26/35           0       0       
30783   1       55          ANY         9381    315         27/35           0       0       
30784   1       55          ANY         9382    315         28/35           0       0       
30786   1       55          ANY         9383    315         29/35           0       0       
30788   1       55          ANY         9384    315         30/35           0       0       
30789   1       55          ANY         9385    315         31/35           0       0       
30791   1       55          ANY         9386    315         32/35           0       0       
30792   1       55          ANY         9387    315         33/35           0       0       
30794   1       55          ANY         9388    315         34/35           0       0       
30795   1       55          ANY         9389    315         35/35           0       1       
30797   0       56          ANY         9390    316         0/31            1       0       
30799   0       56          ANY         9391    316         1/31            0       0       
30800   0       56          ANY         9392    316         2/31            0       0       
30802   0       56          ANY         9393    316         3/31            0       0       
30803   0       56          ANY         9394    316         4/31            0       0       
30805   0       56          ANY         9395    316         5/31            0       0       
30806   0       56          ANY         9396    316         6/31            0       0       
30808   0       56          ANY         9397    316         7/31            0       0       
30810   0       56          ANY         9398    316         8/31            0       0       
30811   0       56          ANY         9399    316         9/31            0       0       
30813   0       56          ANY         9400    316         10/31           0       0       
30814   0       56          ANY         9401    316         11/31           0       0       
30816   0       56          ANY         9402    316         12/31           0       0       
30817   0       56          ANY         9403    316         13/31           0       0       
30819   0       56          ANY         9404    316         14/31           0       0       
30820   0       56          ANY         9405    316         15/31           0       0       
30822   0       56          ANY         9406    316         16/31           0       0       
30824   0       56          ANY         9407    316         17/31           0       0       
30825   0       56          ANY         9408    316         18/31           0       0       
30827   0       56          ANY         9409    316         19/31           0       0       
30828   0       56          ANY         9410    316         20/31           0       0       
30830   0       56          ANY         9411    316         21/31           0       0       
30831   0       56          ANY         9412    316         22/31           0       0       
30833   0       56          ANY         9413    316         23/31           0       0       
30834   0       56          ANY         9414    316         24/31           0       0       
30836   0       56          ANY         9415    316         25/31           0       0       
30838   0       56          ANY         9416    316         26/31           0       0       
30839   0       56          ANY         9417    316         27/31           0       0       
30841   0       56          ANY         9418    316         28/31           0       0       
30842   0       56          ANY         9419    316         29/31           0       0       
30844   0       56          ANY         9420    316         30/31           0       0       
30845   0       56          ANY         9421    316         31/31           0       1       
30847   16      56          ANY         9422    317         0/31            1       0       
30849   16      56          ANY         9423    317         1/31            0       0       
30850   16      56          ANY         9424    317         2/31            0       0       
30852   16      56          ANY         9425    317         3/31            0       0       
30853   16      56          ANY         9426    317         4/31            0       0       
30855   16      56          ANY         9427    317         5/31            0       0       
30856   16      56          ANY         9428    317         6/31            0       0       
30858   16      56          ANY         9429    317         7/31            0       0       
30860   16      56          ANY         9430    317         8/31            0       0       
30861   16      56          ANY         9431    317         9/31            0       0       
30863   16      56          ANY         9432    317         10/31           0       0       
30864   16      56          ANY         9433    317         11/31           0       0       
30866   16      56          ANY         9434    317         12/31           0       0       
30867   16      56          ANY         9435    317         13/31           0       0       
30869   16      56          ANY         9436    317         14/31           0       0       
30870   16      56          ANY         9437    317         15/31           0       0       
30872   16      56          ANY         9438    317         16/31           0       0       
30874   16      56          ANY         9439    317         17/31           0       0       
30875   16      56          ANY         9440    317         18/31           0       0       
30877   16      56          ANY         9441    317         19/31           0       0       
30878   16      56          ANY         9442    317         20/31           0       0       
30880   16      56          ANY         9443    317         21/31           0       0       
30881   16      56          ANY         9444    317         22/31           0       0       
30883   16      56          ANY         9445    317         23/31           0       0       
30884   16      56          ANY         9446    317         24/31           0       0       
30886   16      56          ANY         9447    317         25/31           0       0       
30888   16      56          ANY         9448    317         26/31           0       0       
30889   16      56          ANY         9449    317         27/31           0       0       
30891   16      56          ANY         9450    317         28/31           0       0       
30892   16      56          ANY         9451    317         29/31           0       0       
30894   16      56          ANY         9452    317         30/31           0       0       
30895   16      56          ANY         9453    317         31/31           0       1       
30897   31      56          ANY         9454    318         0/31            1       0       
30899   31      56          ANY         9455    318         1/31            0       0       
30900   31      56          ANY         9456    318         2/31            0       0       
30902   31      56          ANY         9457    318         3/31            0       0       
30903   31      56          ANY         9458    318         4/31            0       0       
30905   31      56          ANY         9459    318         5/31            0       0       
30906   31      56          ANY         9460    318         6/31            0       0       
30908   31      56          ANY         9461    318         7/31            0       0       
30910   31      56          ANY         9462    318         8/31            0       0       
30911   31      56          ANY         9463    318         9/31            0       0       
30913   31      56          ANY         9464    318         10/31           0       0       
30914   31      56          ANY         9465    318         11/31           0       0       
30916   31      56          ANY         9466    318         12/31           0       0       
30917   31      56          ANY         9467    318         13/31           0       0       
30919   31      56          ANY         9468    318         14/31           0       0       
30920   31      56          ANY         9469    318         15/31           0       0       
30922   31      56          ANY         9470    318         16/31           0       0       
30924   31      56          ANY         9471    318         17/31           0       0       
30925   31      56          ANY         9472    318         18/31           0       0       
30927   31      56          ANY         9473    318         19/31           0       0       
30928   31      56          ANY         9474    318         20/31           0       0       
30930   31      56          ANY         9475    318         21/31           0       0       
30931   31      56          ANY         9476    318         22/31           0       0       
30933   31      56          ANY         9477    318         23/31           0       0       
30934   31      56          ANY         9478    318         24/31           0       0       
30936   31      56          ANY         9479    318         25/31           0       0       
30938   31      56          ANY         9480    318         26/31           0       0       
30939   31      56          ANY         9481    318         27/31           0       0       
30941   31      56          ANY         9482    318         28/31           0       0       
30942   31      56          ANY         9483    318         29/31           0       0       
30944   31      56          ANY         9484    318         30/31           0       0       
30945   31      56          ANY         9485    318         31/31           0       1       
30947   1       56          ANY         9486    319         0/35            1       0       
30949   1       56          ANY         9487    319         1/35            0       0       
30950   1       56          ANY         9488    319         2/35            0       0       
30952   1       56          ANY         9489    319         3/35            0       0       
30953   1       56          ANY         9490    319         4/35            0       0       
30955   1       56          ANY         9491    319         5/35            0       0       
30956   1       56          ANY         9492    319         6/35            0       0       
30958   1       56          ANY         9493    319         7/35            0       0       
30960   1       56          ANY         9494    319         8/35            0       0       
30961   1       56          ANY         9495    319         9/35            0       0       
30963   1       56          ANY         9496    319         10/35           0       0       
30964   1       56          ANY         9497    319         11/35           0       0       
30966   1       56          ANY         9498    319         12/35           0       0       
30967   1       56          ANY         9499    319         13/35           0       0       
30969   1       56          ANY         9500    319         14/35           0       0       
30970   1       56          ANY         9501    319         15/35           0       0       
30972   1       56          ANY         9502    319         16/35           0       0       
30974   1       56          ANY         9503    319         17/35           0       0       
30975   1       56          ANY         9504    319         18/35           0       0       
30977   1       56          ANY         9505    319         19/35           0       0       
30978   1       56          ANY         9506    319         20/35           0       0       
30980   1       56          ANY         9507    319         21/35           0       0       
30981   1       56          ANY         9508    319         22/35           0       0       
30983   1       56          ANY         9509    319         23/35           0       0       
30984   1       56          ANY         9510    319         24/35           0       0       
30986   1       56          ANY         9511    319         25/35           0       0       
30988   1       56          ANY         9512    319         26/35           0       0       
30989   1       56          ANY         9513    319         27/35           0       0       
30991   1       56          ANY         9514    319         28/35           0       0       
30992   1       56          ANY         9515    319         29/35           0       0       
30994   1       56          ANY         9516    319         30/35           0       0       
30995   1       56          ANY         9517    319         31/35           0       0       
30997   1       56          ANY         9518    319         32/35           0       0       
30999   1       56          ANY         9519    319         33/35           0       0       
31000   1       56          ANY         9520    319         34/35           0       0       
31002   1       56          ANY         9521    319         35/35           0       1       
31003   29      57          ANY         9522    320         0/31            1       0       
31005   29      57          ANY         9523    320         1/31            0       0       
31006   29      57          ANY         9524    320         2/31            0       0       
31008   29      57          ANY         9525    320         3/31            0       0       
31010   29      57          ANY         9526    320         4/31            0       0       
31011   29      57          ANY         9527    320         5/31            0       0       
31013   29      57          ANY         9528    320         6/31            0       0       
31014   29      57          ANY         9529    320         7/31            0       0       
31016   29      57          ANY         9530    320         8/31            0       0       
31017   29      57          ANY         9531    320         9/31            0       0       
31019   29      57          ANY         9532    320         10/31           0       0       
31020   29      57          ANY         9533    320         11/31           0       0       
31022   29      57          ANY         9534    320         12/31           0       0       
31024   29      57          ANY         9535    320         13/31           0       0       
31025   29      57          ANY         9536    320         14/31           0       0       
31027   29      57          ANY         9537    320         15/31           0       0       
31028   29      57          ANY         9538    320         16/31           0       0       
31030   29      57          ANY         9539    320         17/31           0       0       
31031   29      57          ANY         9540    320         18/31           0       0       
31033   29      57          ANY         9541    320         19/31           0       0       
31034   29      57          ANY         9542    320         20/31           0       0       
31036   29      57          ANY         9543    320         21/31           0       0       
31038   29      57          ANY         9544    320         22/31           0       0       
31039   29      57          ANY         9545    320         23/31           0       0       
31041   29      57          ANY         9546    320         24/31           0       0       
31042   29      57          ANY         9547    320         25/31           0       0       
31044   29      57          ANY         9548    320         26/31           0       0       
31045   29      57          ANY         9549    320         27/31           0       0       
31047   29      57          ANY         9550    320         28/31           0       0       
31049   29      57          ANY         9551    320         29/31           0       0       
31050   29      57          ANY         9552    320         30/31           0       0       
31052   29      57          ANY         9553    320         31/31           0       1       
31053   28      57          ANY         9554    321         0/31            1       0       
31055   28      57          ANY         9555    321         1/31            0       0       
31056   28      57          ANY         9556    321         2/31            0       0       
31058   28      57          ANY         9557    321         3/31            0       0       
31060   28      57          ANY         9558    321         4/31            0       0       
31061   28      57          ANY         9559    321         5/31            0       0       
31063   28      57          ANY         9560    321         6/31            0       0       
31064   28      57          ANY         9561    321         7/31            0       0       
31066   28      57          ANY         9562    321         8/31            0       0       
31067   28      57          ANY         9563    321         9/31            0       0       
31069   28      57          ANY         9564    321         10/31           0       0       
31070   28      57          ANY         9565    321         11/31           0       0       
31072   28      57          ANY         9566    321         12/31           0       0       
31074   28      57          ANY         9567    321         13/31           0       0       
31075   28      57          ANY         9568    321         14/31           0       0       
31077   28      57          ANY         9569    321         15/31           0       0       
31078   28      57          ANY         9570    321         16/31           0       0       
31080   28      57          ANY         9571    321         17/31           0       0       
31081   28      57          ANY         9572    321         18/31           0       0       
31083   28      57          ANY         9573    321         19/31           0       0       
31084   28      57          ANY         9574    321         20/31           0       0       
31086   28      57          ANY         9575    321         21/31           0       0       
31088   28      57          ANY         9576    321         22/31           0       0       
31089   28      57          ANY         9577    321         23/31           0       0       
31091   28      57          ANY         9578    321         24/31           0       0       
31092   28      57          ANY         9579    321         25/31           0       0       
31094   28      57          ANY         9580    321         26/31           0       0       
31095   28      57          ANY         9581    321         27/31           0       0       
31097   28      57          ANY         9582    321         28/31           0       0       
31099   28      57          ANY         9583    321         29/31           0       0       
31100   28      57          ANY         9584    321         30/31           0       0       
31102   28      57          ANY         9585    321         31/31           0       1       
31103   48      57          ANY         9586    322         0/31            1       0       
31105   48      57          ANY         9587    322         1/31            0       0       
31106   48      57          ANY         9588    322         2/31            0       0       
31108   48      57          ANY         9589    322         3/31            0       0       
31110   48      57          ANY         9590    322         4/31            0       0       
31111   48      57          ANY         9591    322         5/31            0       0       
31113   48      57          ANY         9592    322         6/31            0       0       
31114   48      57          ANY         9593    322         7/31            0       0       
31116   48      57          ANY         9594    322         8/31            0       0       
31117   48      57          ANY         9595    322         9/31            0       0       
31119   48      57          ANY         9596    322         10/31           0       0       
31120   48      57          ANY         9597    322         11/31           0       0       
31122   48      57          ANY         9598    322         12/31           0       0       
31124   48      57          ANY         9599    322         13/31           0       0       
31125   48      57          ANY         9600    322         14/31           0       0       
31127   48      57          ANY         9601    322         15/31           0       0       
31128   48      57          ANY         9602    322         16/31           0       0       
31130   48      57          ANY         9603    322         17/31           0       0       
31131   48      57          ANY         9604    322         18/31           0       0       
31133   48      57          ANY         9605    322         19/31           0       0       
31134   48      57          ANY         9606    322         20/31           0       0       
31136   48      57          ANY         9607    322         21/31           0       0       
31138   48      57          ANY         9608    322         22/31           0       0       
31139   48      57          ANY         9609    322         23/31           0       0       
31141   48      57          ANY         9610    322         24/31           0       0       
31142   48      57          ANY         9611    322         25/31           0       0       
31144   48      57          ANY         9612    322         26/31           0       0       
31145   48      57          ANY         9613    322         27/31           0       0       
31147   48      57          ANY         9614    322         28/31           0       0       
31149   48      57          ANY         9615    322         29/31           0       0       
31150   48      57          ANY         9616    322         30/31           0       0       
31152   48      57          ANY         9617    322         31/31           0       1       
31153   1       57          ANY         9618    323         0/35            1       0       
31155   1       57          ANY         9619    323         1/35            0       0       
31156   1       57          ANY         9620    323         2/35            0       0       
31158   1       57          ANY         9621    323         3/35            0       0       
31160   1       57          ANY         9622    323         4/35            0       0       
31161   1       57          ANY         9623    323         5/35            0       0       
31163   1       57          ANY         9624    323         6/35            0       0       
31164   1       57          ANY         9625    323         7/35            0       0       
31166   1       57          ANY         9626    323         8/35            0       0       
31167   1       57          ANY         9627    323         9/35            0       0       
31169   1       57          ANY         9628    323         10/35           0       0       
31170   1       57          ANY         9629    323         11/35           0       0       
31172   1       57          ANY         9630    323         12/35           0       0       
31174   1       57          ANY         9631    323         13/35           0       0       
31175   1       57          ANY         9632    323         14/35           0       0       
31177   1       57          ANY         9633    323         15/35           0       0       
31178   1       57          ANY         9634    323         16/35           0       0       
31180   1       57          ANY         9635    323         17/35           0       0       
31181   1       57          ANY         9636    323         18/35           0       0       
31183   1       57          ANY         9637    323         19/35           0       0       
31184   1       57          ANY         9638    323         20/35           0       0       
31186   1       57          ANY         9639    323         21/35           0       0       
31188   1       57          ANY         9640    323         22/35           0       0       
31189   1       57          ANY         9641    323         23/35           0       0       
31191   1       57          ANY         9642    323         24/35           0       0       
31192   1       57          ANY         9643    323         25/35           0       0       
31194   1       57          ANY         9644    323         26/35           0       0       
31195   1       57          ANY         9645    323         27/35           0       0       
31197   1       57          ANY         9646    323         28/35           0       0       
31199   1       57          ANY         9647    323         29/35           0       0       
31200   1       57          ANY         9648    323         30/35           0       0       
31202   1       57          ANY         9649    323         31/35           0       0       
31203   1       57          ANY         9650    323         32/35           0       0       
31205   1       57          ANY         9651    323         33/35           0       0       
31206   1       57          ANY         9652    323         34/35           0       0       
31208   1       57          ANY         9653    323         35/35           0       1       
31210   34      32          ANY         9654    324         0/31            1       0       
31211   34      32          ANY         9655    324         1/31            0       0       
31213   34      32          ANY         9656    324         2/31            0       0       
31214   34      32          ANY         9657    324         3/31            0       0       
31216   34      32          ANY         9658    324         4/31            0       0       
31217   34      32          ANY         9659    324         5/31            0       0       
31219   34      32          ANY         9660    324         6/31            0       0       
31220   34      32          ANY         9661    324         7/31            0       0       
31222   34      32          ANY         9662    324         8/31            0       0       
31224   34      32          ANY         9663    324         9/31            0       0       
31225   34      32          ANY         9664    324         10/31           0       0       
31227   34      32          ANY         9665    324         11/31           0       0       
31228   34      32          ANY         9666    324         12/31           0       0       
31230   34      32          ANY         9667    324         13/31           0       0       
31231   34      32          ANY         9668    324         14/31           0       0       
31233   34      32          ANY         9669    324         15/31           0       0       
31234   34      32          ANY         9670    324         16/31           0       0       
31236   34      32          ANY         9671    324         17/31           0       0       
31238   34      32          ANY         9672    324         18/31           0       0       
31239   34      32          ANY         9673    324         19/31           0       0       
31241   34      32          ANY         9674    324         20/31           0       0       
31242   34      32          ANY         9675    324         21/31           0       0       
31244   34      32          ANY         9676    324         22/31           0       0       
31245   34      32          ANY         9677    324         23/31           0       0       
31247   34      32          ANY         9678    324         24/31           0       0       
31249   34      32          ANY         9679    324         25/31           0       0       
31250   34      32          ANY         9680    324         26/31           0       0       
31252   34      32          ANY         9681    324         27/31           0       0       
31253   34      32          ANY         9682    324         28/31           0       0       
31255   34      32          ANY         9683    324         29/31           0       0       
31256   34      32          ANY         9684    324         30/31           0       0       
31258   34      32          ANY         9685    324         31/31           0       1       
31260   33      54          ANY         9686    325         0/31            1       0       
31261   33      54          ANY         9687    325         1/31            0       0       
31263   33      54          ANY         9688    325         2/31            0       0       
31264   33      54          ANY         9689    325         3/31            0       0       
31266   33      54          ANY         9690    325         4/31            0       0       
31267   33      54          ANY         9691    325         5/31            0       0       
31269   33      54          ANY         9692    325         6/31            0       0       
31270   33      54          ANY         9693    325         7/31            0       0       
31272   33      54          ANY         9694    325         8/31            0       0       
31274   33      54          ANY         9695    325         9/31            0       0       
31275   33      54          ANY         9696    325         10/31           0       0       
31277   33      54          ANY         9697    325         11/31           0       0       
31278   33      54          ANY         9698    325         12/31           0       0       
31280   33      54          ANY         9699    325         13/31           0       0       
31281   33      54          ANY         9700    325         14/31           0       0       
31283   33      54          ANY         9701    325         15/31           0       0       
31284   33      54          ANY         9702    325         16/31           0       0       
31286   33      54          ANY         9703    325         17/31           0       0       
31288   33      54          ANY         9704    325         18/31           0       0       
31289   33      54          ANY         9705    325         19/31           0       0       
31291   33      54          ANY         9706    325         20/31           0       0       
31292   33      54          ANY         9707    325         21/31           0       0       
31294   33      54          ANY         9708    325         22/31           0       0       
31295   33      54          ANY         9709    325         23/31           0       0       
31297   33      54          ANY         9710    325         24/31           0       0       
31299   33      54          ANY         9711    325         25/31           0       0       
31300   33      54          ANY         9712    325         26/31           0       0       
31302   33      54          ANY         9713    325         27/31           0       0       
31303   33      54          ANY         9714    325         28/31           0       0       
31305   33      54          ANY         9715    325         29/31           0       0       
31306   33      54          ANY         9716    325         30/31           0       0       
31308   33      54          ANY         9717    325         31/31           0       1       
31310   34      48          ANY         9718    326         0/31            1       0       
31311   34      48          ANY         9719    326         1/31            0       0       
31313   34      48          ANY         9720    326         2/31            0       0       
31314   34      48          ANY         9721    326         3/31            0       0       
31316   34      48          ANY         9722    326         4/31            0       0       
31317   34      48          ANY         9723    326         5/31            0       0       
31319   34      48          ANY         9724    326         6/31            0       0       
31320   34      48          ANY         9725    326         7/31            0       0       
31322   34      48          ANY         9726    326         8/31            0       0       
31324   34      48          ANY         9727    326         9/31            0       0       
31325   34      48          ANY         9728    326         10/31           0       0       
31327   34      48          ANY         9729    326         11/31           0       0       
31328   34      48          ANY         9730    326         12/31           0       0       
31330   34      48          ANY         9731    326         13/31           0       0       
31331   34      48          ANY         9732    326         14/31           0       0       
31333   34      48          ANY         9733    326         15/31           0       0       
31334   34      48          ANY         9734    326         16/31           0       0       
31336   34      48          ANY         9735    326         17/31           0       0       
31338   34      48          ANY         9736    326         18/31           0       0       
31339   34      48          ANY         9737    326         19/31           0       0       
31341   34      48          ANY         9738    326         20/31           0       0       
31342   34      48          ANY         9739    326         21/31           0       0       
31344   34      48          ANY         9740    326         22/31           0       0       
31345   34      48          ANY         9741    326         23/31           0       0       
31347   34      48          ANY         9742    326         24/31           0       0       
31349   34      48          ANY         9743    326         25/31           0       0       
31350   34      48          ANY         9744    326         26/31           0       0       
31352   34      48          ANY         9745    326         27/31           0       0       
31353   34      48          ANY         9746    326         28/31           0       0       
31355   34      48          ANY         9747    326         29/31           0       0       
31356   34      48          ANY         9748    326         30/31           0       0       
31358   34      48          ANY         9749    326         31/31           0       1       
31360   1       53          ANY         9750    327         0/35            1       0       
31361   1       53          ANY         9751    327         1/35            0       0       
31363   1       53          ANY         9752    327         2/35            0       0       
31364   1       53          ANY         9753    327         3/35            0       0       
31366   1       53          ANY         9754    327         4/35            0       0       
31367   1       53          ANY         9755    327         5/35            0       0       
31369   1       53          ANY         9756    327         6/35            0       0       
31370   1       53          ANY         9757    327         7/35            0       0       
31372   1       53          ANY         9758    327         8/35            0       0       
31374   1       53          ANY         9759    327         9/35            0       0       
31375   1       53          ANY         9760    327         10/35           0       0       
31377   1       53          ANY         9761    327         11/35           0       0       
